from,to,date,rating
p617,jb,15_04_25,2
p617,boe,15_04_25,3
p617,t,15_04_25,3
p617,ec,15_04_25,3
p617,fa,15_04_25,3
chn,t,15_04_25,2
chn,ec,15_04_25,2
jb,t,15_04_25,2
jb,ec,15_04_25,2
boe,t,15_04_25,3
p618,msnbc,16_04_25,2
p618,cnn,16_04_25,2
p618,comc,16_04_25,2
p618,nbc,16_04_25,2
p618,br,16_04_25,2
p618,mc,16_04_25,3
p618,fk,16_04_25,3
p618,pa,16_04_25,3
msnbc,mc,16_04_25,2
cnn,mc,16_04_25,2
nbc,mc,16_04_25,2
msnbc,fk,16_04_25,2
cnn,fk,16_04_25,2
br,pa,16_04_25,2
comc,mc,16_04_25,2
p619,usa,16_04_25,3
p619,t,16_04_25,3
p619,ec,16_04_25,3
p619,inf,16_04_25,3
usa,t,16_04_25,1
usa,ec,16_04_25,1
usa,inf,16_04_25,1
p620,jpn,16_04_25,3
p620,usa,16_04_25,3
p620,t,16_04_25,3
p620,ec,16_04_25,3
p620,pair,16_04_25,3
jpn,t,16_04_25,1
jpn,ec,16_04_25,1
usa,t,16_04_25,1
usa,ec,16_04_25,1
usa,pair,16_04_25,1
p621,harv,16_04_25,2
p621,bdb,16_04_25,2
p621,lrl,16_04_25,2
p621,edu,16_04_25,3
p621,pa,16_04_25,3
harv,edu,16_04_25,2
bdb,edu,16_04_25,2
lrl,edu,16_04_25,2
bdb,pa,16_04_25,2
lrl,pa,16_04_25,2
p622,maga,16_04_25,3
p623,jb,16_04_25,2
p623,im,16_04_25,3
p623,cm,16_04_25,3
p623,obp,16_04_25,3
p623,pa,16_04_25,3
p623,af,16_04_25,3
jb,im,16_04_25,2
jb,cm,16_04_25,2
jb,obp,16_04_25,2
jb,pa,16_04_25,2
p624,es,16_04_25,1
p624,ensr,16_04_25,3
es,ensr,16_04_25,1
p625,jpn,16_04_25,1
p625,t,16_04_25,3
p625,pm,16_04_25,3
jpn,t,16_04_25,1
jpn,pm,16_04_25,1
p626,jb,16_04_25,2
p626,im,16_04_25,3
p626,obp,16_04_25,3
p626,js,16_04_25,3
p626,pa,16_04_25,3
jb,im,16_04_25,2
jb,obp,16_04_25,2
jb,pa,16_04_25,2
p627,jb,16_04_25,2
p627,im,16_04_25,3
p627,obp,16_04_25,3
p627,js,16_04_25,3
p627,pa,16_04_25,3
jb,im,16_04_25,2
jb,obp,16_04_25,2
jb,pa,16_04_25,2
p628,jcl,17_04_25,1
p628,aogo,17_04_25,3
p628,usg,17_04_25,1
jcl,aogo,17_04_25,1
jcl,usg,17_04_25,1
usg,aogo,17_04_25,1
p629,jpw,17_04_25,2
p629,fed,17_04_25,2
p629,ecb,17_04_25,3
p629,usa,17_04_25,1
p629,ir,17_04_25,3
p629,ec,17_04_25,3
p629,t,17_04_25,3
p629,pa,17_04_25,3
jpw,ir,17_04_25,2
jpw,pa,17_04_25,2
fed,ir,17_04_25,2
fed,ec,17_04_25,2
ecb,ir,17_04_25,3
usa,ec,17_04_25,1
usa,t,17_04_25,1
p631,mex,17_04_25,3
p631,jpn,17_04_25,3
p631,chn,17_04_25,3
p631,ita,17_04_25,3
p631,pm,17_04_25,3
p631,t,17_04_25,3
mex,pm,17_04_25,1
jpn,pm,17_04_25,1
ita,pm,17_04_25,1
chn,t,17_04_25,3
jpn,t,17_04_25,1
mex,t,17_04_25,1
p632,gab,17_04_25,1
p632,dpxt,17_04_25,1
p632,dub,17_04_25,1
p632,tx,17_04_25,1
p632,usa,17_04_25,1
p632,edu,17_04_25,3
p632,sch,17_04_25,3
p632,ensr,17_04_25,3
p632,af,17_04_25,3
gab,edu,17_04_25,1
dpxt,edu,17_04_25,1
dub,edu,17_04_25,1
tx,edu,17_04_25,1
usa,edu,17_04_25,1
gab,ensr,17_04_25,1
dpxt,ensr,17_04_25,1
dub,ensr,17_04_25,1
p633,gm,17_04_25,1
p633,wh,17_04_25,1
p633,pm,17_04_25,3
gm,pm,17_04_25,1
wh,pm,17_04_25,1
gm,wh,17_04_25,1
p634,cvh,18_04_25,2
p634,pa,18_04_25,3
p634,mc,18_04_25,3
cvh,pa,18_04_25,2
cvh,mc,18_04_25,2
p635,gm,18_04_25,1
p635,ita,18_04_25,1
p635,wh,18_04_25,1
p635,pm,18_04_25,3
gm,pm,18_04_25,1
ita,gm,18_04_25,1
wh,pm,18_04_25,1
gm,wh,18_04_25,1
p636,opm,18_04_25,1
p636,aogo,18_04_25,3
p636,cor,18_04_25,3
opm,aogo,18_04_25,1
opm,cor,18_04_25,2
p637,ms13,19_04_25,2
p637,dp,19_04_25,2
p637,im,19_04_25,3
p637,cm,19_04_25,3
p637,pa,19_04_25,3
p637,af,19_04_25,3
ms13,cm,19_04_25,2
ms13,im,19_04_25,2
dp,im,19_04_25,2
dp,pa,19_04_25,2
p638,cor,20_04_25,3
p638,pa,20_04_25,3
p639,mt,20_04_25,1
p639,rb,20_04_25,3
mt,rb,20_04_25,1
p640,mt,20_04_25,1
p640,dp,20_04_25,2
p640,jb,20_04_25,2
p640,ms13,20_04_25,2
p640,m,20_04_25,2
p640,rb,20_04_25,3
p640,im,20_04_25,3
p640,bor,20_04_25,3
p640,crm,20_04_25,3
p640,pa,20_04_25,3
p640,ef,20_04_25,3
mt,rb,20_04_25,1
dp,im,20_04_25,2
dp,pa,20_04_25,2
jb,im,20_04_25,2
jb,bor,20_04_25,2
jb,pa,20_04_25,2
ms13,crm,20_04_25,2
ms13,im,20_04_25,2
m,im,20_04_25,2
m,crm,20_04_25,2
jb,dp,20_04_25,2
p641,rb,20_04_25,3
p642,rb,20_04_25,3
p643,t,20_04_25,3
p643,eco,20_04_25,3
p643,pa,20_04_25,3
p644,eco,20_04_25,3
p645,rus,20_04_25,3
p645,ukr,20_04_25,3
p645,usa,20_04_25,1
p645,war,20_04_25,3
p645,peace,20_04_25,3
p645,eco,20_04_25,3
rus,war,20_04_25,3
ukr,war,20_04_25,3
rus,peace,20_04_25,1
ukr,peace,20_04_25,1
usa,eco,20_04_25,1
rus,eco,20_04_25,1
ukr,eco,20_04_25,1
rus,ukr,20_04_25,3
p646,wh,20_04_25,1
p646,whha,20_04_25,1
p646,rb,20_04_25,3
p646,pat,20_04_25,3
wh,pat,20_04_25,1
whha,pat,20_04_25,1
wh,whha,20_04_25,1
p647,dp,20_04_25,2
p647,fnm,20_04_25,2
p647,ms13,20_04_25,2
p647,nyc,20_04_25,3
p647,m,20_04_25,2
p647,im,20_04_25,3
p647,bor,20_04_25,3
p647,cm,20_04_25,3
p647,pa,20_04_25,3
p647,mc,20_04_25,3
p647,js,20_04_25,3
dp,pa,20_04_25,2
dp,im,20_04_25,2
fnm,pa,20_04_25,2
ms13,cm,20_04_25,2
ms13,im,20_04_25,2
nyc,js,20_04_25,3
m,im,20_04_25,2
m,cm,20_04_25,2
dp,fnm,20_04_25,2
ms13,m,20_04_25,2
p648,usa,20_04_25,1
p648,t,20_04_25,3
p648,eco,20_04_25,3
p648,af,20_04_25,3
usa,eco,20_04_25,1
usa,af,20_04_25,1
p649,pf,21_04_25,1
p649,rb,21_04_25,3
pf,rb,21_04_25,1
p650,jpo,21_04_25,2
p650,jb,21_04_25,2
p650,kh,21_04_25,2
p650,eu,21_04_25,3
p650,if,21_04_25,3
p650,eco,21_04_25,3
p650,pa,21_04_25,3
jpo,if,21_04_25,2
jpo,eco,21_04_25,2
jb,pa,21_04_25,2
kh,pa,21_04_25,2
eu,eco,21_04_25,3
jpo,jb,21_04_25,2
jpo,kh,21_04_25,2
jb,kh,21_04_25,2
p651,pf,21_04_25,1
p651,usa,21_04_25,1
p651,wh,21_04_25,1
p651,rb,21_04_25,3
pf,rb,21_04_25,1
usa,rb,21_04_25,1
wh,rb,21_04_25,1
usa,pf,21_04_25,1
wh,pf,21_04_25,1
p652,mt,21_04_25,1
p652,pf,21_04_25,1
p652,rb,21_04_25,3
mt,rb,21_04_25,1
pf,rb,21_04_25,1
mt,pf,21_04_25,1
p653,kcc,21_04_25,3
p653,lm,21_04_25,1
p653,sch,21_04_25,3
p653,art,21_04_25,3
p653,pa,21_04_25,3
lm,sch,21_04_25,1
kcc,art,21_04_25,3
p654,dp,21_04_25,2
p654,js,21_04_25,3
p654,pa,21_04_25,3
dp,js,21_04_25,2
dp,pa,21_04_25,2
p655,ussc,21_04_25,3
p655,saa,21_04_25,1
p655,ven,21_04_25,3
p655,m,21_04_25,3
p655,im,21_04_25,3
p655,crm,21_04_25,3
p655,js,21_04_25,3
p655,pa,21_04_25,3
ussc,js,21_04_25,3
saa,js,21_04_25,1
ven,im,21_04_25,2
m,im,21_04_25,2
m,crm,21_04_25,2
ussc,saa,21_04_25,1
p656,sd,21_04_25,1
p656,nrsc,21_04_25,1
p656,ensr,21_04_25,3
p656,af,21_04_25,3
p656,eco,21_04_25,3
p656,bor,21_04_25,3
p656,crm,21_04_25,3
sd,ensr,21_04_25,1
sd,af,21_04_25,1
sd,eco,21_04_25,1
sd,bor,21_04_25,1
sd,crm,21_04_25,1
nrsc,ensr,21_04_25,1
sd,nrsc,21_04_25,1
p657,ktr,22_04_25,1
p657,abg,22_04_25,1
p657,az,22_04_25,1
p657,ensr,22_04_25,3
ktr,ensr,22_04_25,1
abg,ensr,22_04_25,1
ktr,abg,22_04_25,1
p658,jb,22_04_25,2
p658,m,22_04_25,3
p658,im,22_04_25,3
p658,bor,22_04_25,3
p658,cm,22_04_25,3
p658,js,22_04_25,3
p658,pa,22_04_25,3
jb,im,22_04_25,2
jb,bor,22_04_25,2
jb,pa,22_04_25,2
m,im,22_04_25,2
m,cm,22_04_25,2
jb,m,22_04_25,2
p659,kag,22_04_25,2
p659,ms13,22_04_25,2
p659,dp,22_04_25,2
p659,im,22_04_25,3
p659,cm,22_04_25,3
p659,js,22_04_25,3
p659,pa,22_04_25,3
kag,cm,22_04_25,2
kag,im,22_04_25,2
ms13,cm,22_04_25,2
dp,pa,22_04_25,2
dp,js,22_04_25,2
kag,ms13,22_04_25,2
dp,kag,22_04_25,2
p660,ua,22_04_25,1
p660,usma,22_04_25,1
p660,uni,22_04_25,3
p660,ma,22_04_25,3
ua,uni,22_04_25,1
usma,uni,22_04_25,1
usma,ma,22_04_25,1
ua,usma,22_04_25,1
p661,dpn,22_04_25,1
p661,fn,22_04_25,1
p661,boo,22_04_25,3
dpn,boo,22_04_25,1
fn,boo,22_04_25,1
dpn,fn,22_04_25,1
p662,bbn,22_04_25,1
p662,isr,22_04_25,1
p662,irn,22_04_25,2
p662,pm,22_04_25,3
p662,pair,22_04_25,3
bbn,pm,22_04_25,1
isr,pair,22_04_25,1
bbn,isr,22_04_25,1
bbn,irn,22_04_25,2
isr,irn,22_04_25,2
p663,nm,22_04_25,1
p663,ind,22_04_25,3
p663,usa,22_04_25,3
p663,pair,22_04_25,3
p663,war,22_04_25,3
p663,rb,22_04_25,3
nm,pair,22_04_25,1
ind,pair,22_04_25,1
usa,pair,22_04_25,1
ind,war,22_04_25,1
nm,usa,22_04_25,1
ind,usa,22_04_25,1
p665,rus,23_04_25,3
p665,ukr,23_04_25,3
p665,bo,23_04_25,2
p665,wsj,23_04_25,3
p665,war,23_04_25,3
p665,peace,23_04_25,3
vz,rus,23_04_25,2
vz,ukr,23_04_25,1
bo,rus,23_04_25,2
bo,ukr,23_04_25,2
p664,pc,23_04_25,2
p664,bho,23_04_25,2
p664,bo,23_04_25,2
p664,js,23_04_25,3
p664,pa,23_04_25,3
bo,bho,23_04_25,1
bho,pc,23_04_25,3
p666,dp,24_04_25,2
p666,usa,24_04_25,3
p666,crm,24_04_25,3
dp,crm,24_04_25,2
p667,usa,24_04_25,3
p667,if,24_04_25,3
usa,if,24_04_25,1
p668,vp,24_04_25,2
p668,rus,24_04_25,3
p668,ukr,24_04_25,3
p668,war,24_04_25,3
p668,peace,24_04_25,3
vp,rus,24_04_25,1
rus,ukr,24_04_25,2
vp,peace,24_04_25,1
p669,usa,24_04_25,3
p669,bor,24_04_25,3
usa,bor,24_04_25,1
p670,harv,24_04_25,2
p670,uni,24_04_25,3
p670,pa,24_04_25,3
p670,jew,24_04_25,3
harv,uni,24_04_25,3
harv,jew,24_04_25,2
harv,pa,24_04_25,2
p671,rum,24_04_25,2
p671,fn,24_04_25,2
p671,wsj,24_04_25,2
p671,chn,24_04_25,3
p671,mc,24_04_25,3
p671,fk,24_04_25,3
rum,fn,24_04_25,1
rum,wsj,24_04_25,1
wsj,chn,24_04_25,2
p672,boe,24_04_25,1
p672,chn,24_04_25,3
p672,mex,24_04_25,3
p672,can,24_04_25,3
p672,usa,24_04_25,3
p672,fy,24_04_25,3
p672,dr,24_04_25,3
chn,boe,24_04_25,2
chn,usa,24_04_25,2
mex,usa,24_04_25,2
can,usa,24_04_25,2
chn,fy,24_04_25,2
mex,fy,24_04_25,2
can,fy,24_04_25,2
p673,jgo,24_04_25,2
p673,msc,24_04_25,2
p673,apk,24_04_25,2
p673,atl,24_04_25,2
p673,mc,24_04_25,3
p673,fk,24_04_25,3
jgo,atl,24_04_25,1
msc,atl,24_04_25,1
apk,atl,24_04_25,1
p674,chp,25_04_25,1
p674,fn,25_04_25,1
p674,t,25_04_25,3
p674,boo,25_04_25,3
chp,fn,25_04_25,1
p675,vz,25_04_25,3
p675,ukr,25_04_25,3
p675,rus,25_04_25,3
p675,usa,25_04_25,1
p675,peace,25_04_25,3
vz,ukr,25_04_25,1
rus,ukr,25_04_25,2
usa,ukr,25_04_25,1
usa,rus,25_04_25,3
p676,afr,25_04_25,3
p676,usa,25_04_25,1
p676,war,25_04_25,3
p676,peace,25_04_25,3
usa,afr,25_04_25,1
afr,war,25_04_25,2
afr,peace,25_04_25,1
usa,peace,25_04_25,1
p677,des,25_04_25,1
p677,shs,25_04_25,1
p677,nfl,25_04_25,2
p677,fb,25_04_25,3
des,shs,25_04_25,1
des,fb,25_04_25,1
shs,fb,25_04_25,1
nfl,fb,25_04_25,3
p678,rus,25_04_25,3
p678,ukr,25_04_25,3
p678,pm,25_04_25,3
p678,war,25_04_25,3
p678,peace,25_04_25,3
rus,ukr,25_04_25,2
rus,war,25_04_25,2
ukr,war,25_04_25,2
rus,peace,25_04_25,1
ukr,peace,25_04_25,1
p679,nyt,26_04_25,2
p679,pba,26_04_25,2
p679,bo,26_04_25,2
p679,jb,26_04_25,2
p679,vp,26_04_25,2
p679,rus,26_04_25,3
p679,ukr,26_04_25,3
p679,mc,26_04_25,3
p679,fk,26_04_25,3
p679,war,26_04_25,3
p679,peace,26_04_25,3
pba,nyt,26_04_25,1
rus,ukr,26_04_25,2
vp,rus,26_04_25,1
vp,war,26_04_25,2
rus,war,26_04_25,2
ukr,war,26_04_25,2
rus,peace,26_04_25,1
ukr,peace,26_04_25,1
p680,usa,26_04_25,1
p680,mr,26_04_25,1
p680,pan,26_04_25,3
p680,egy,26_04_25,3
p680,pair,26_04_25,3
p680,pm,26_04_25,3
usa,pan,26_04_25,1
usa,egy,26_04_25,1
mr,usa,26_04_25,1
mr,pan,26_04_25,1
mr,egy,26_04_25,1
p681,usa,26_04_25,3
p681,jb,26_04_25,2
p681,js,26_04_25,3
p681,im,26_04_25,3
p681,m,26_04_25,3
p681,crm,26_04_25,3
p681,dr,26_04_25,3
jb,im,26_04_25,2
jb,m,26_04_25,2
m,crm,26_04_25,2
m,dr,26_04_25,2
crm,usa,26_04_25,2
dr,usa,26_04_25,2
p682,usa,27_04_25,1
p682,bor,27_04_25,3
p682,im,27_04_25,3
p682,m,27_04_25,3
usa,bor,27_04_25,1
bor,im,27_04_25,1
p683,usa,27_04_25,3
p683,t,27_04_25,3
p683,ta,27_04_25,3
p683,eco,27_04_25,3
usa,t,27_04_25,1
usa,ta,27_04_25,1
usa,eco,27_04_25,1
t,ta,27_04_25,1
t,eco,27_04_25,1
ta,eco,27_04_25,1
p684,ccol,27_04_25,1
p684,dp,27_04_25,2
p684,hist,27_04_25,3
p684,pat,27_04_25,3
p684,art,27_04_25,3
dp,ccol,27_04_25,2
ccol,hist,27_04_25,1
ccol,pat,27_04_25,1
dp,art,27_04_25,2
p685,rp,27_04_25,1
p685,usa,27_04_25,3
p685,mi,27_04_25,3
p685,ta,27_04_25,3
p685,bor,27_04_25,3
p685,ma,27_04_25,3
p685,sc,27_04_25,3
p685,eco,27_04_25,3
p685,maga,27_04_25,3
rp,ta,27_04_25,1
rp,bor,27_04_25,1
rp,ma,27_04_25,1
rp,sc,27_04_25,1
rp,eco,27_04_25,1
usa,eco,27_04_25,1
rp,maga,27_04_25,1
p686,actb,27_04_25,2
p686,dp,27_04_25,2
p686,asch,27_04_25,2
p686,jb,27_04_25,2
p686,usa,27_04_25,3
p686,cf,27_04_25,3
p686,cor,27_04_25,3
p686,par,27_04_25,3
p686,pa,27_04_25,3
actb,cf,27_04_25,1
dp,cor,27_04_25,2
jb,par,27_04_25,2
asch,par,27_04_25,1
dp,usa,27_04_25,2
p687,dp,28_04_25,2
p687,rp,28_04_25,1
p687,usa,28_04_25,3
p687,pm,28_04_25,3
p687,pa,28_04_25,3
p687,pat,28_04_25,3
dp,pm,28_04_25,2
rp,pm,28_04_25,1
rp,pat,28_04_25,1
dp,rp,28_04_25,2
rp,usa,28_04_25,1
p688,usa,28_04_25,3
p688,im,28_04_25,3
p688,crm,28_04_25,3
p688,dr,28_04_25,3
p688,js,28_04_25,3
p688,maga,28_04_25,3
im,crm,28_04_25,2
im,dr,28_04_25,2
crm,usa,28_04_25,2
dr,usa,28_04_25,2
js,im,28_04_25,2
usa,maga,28_04_25,1
p689,jmcl,28_04_25,1
p689,nyt,28_04_25,2
p689,abc,28_04_25,2
p689,twp,28_04_25,2
p689,fn,28_04_25,2
p689,mc,28_04_25,3
p689,fk,28_04_25,3
p689,ef,28_04_25,3
p689,maga,28_04_25,3
jmcl,mc,28_04_25,1
nyt,fk,28_04_25,2
abc,fk,28_04_25,2
twp,fk,28_04_25,2
fn,mc,28_04_25,2
nyt,ef,28_04_25,2
abc,ef,28_04_25,2
twp,ef,28_04_25,2
p690,p,28_04_25,2
p690,mc,28_04_25,3
p690,fk,28_04_25,3
p691,wz,28_04_25,1
p691,art,28_04_25,3
wz,art,28_04_25,1
p692,can,28_04_25,3
p692,usa,28_04_25,3
p692,ta,28_04_25,3
p692,eco,28_04_25,3
p692,bor,28_04_25,3
p692,ma,28_04_25,3
p692,t,28_04_25,3
can,usa,28_04_25,1
usa,can,28_04_25,1
usa,eco,28_04_25,1
can,eco,28_04_25,1
usa,ma,28_04_25,1
usa,bor,28_04_25,1
t,eco,28_04_25,1
ta,eco,28_04_25,1
p693,wft,28_04_25,1
p693,wash,28_04_25,1
p693,usa,28_04_25,3
p693,fball,28_04_25,3
p693,eco,28_04_25,3
p693,crm,28_04_25,3
p693,maga,28_04_25,3
wft,fball,28_04_25,1
wash,eco,28_04_25,1
wash,crm,28_04_25,2
usa,maga,28_04_25,1
p694,dvo,28_04_25,1
p694,wis,28_04_25,1
p694,amer,28_04_25,1
p694,ensr,28_04_25,3
p694,im,28_04_25,3
p694,m,28_04_25,3
p694,ma,28_04_25,3
p694,sec,28_04_25,3
dvo,ensr,28_04_25,1
dvo,im,28_04_25,2
dvo,m,28_04_25,2
dvo,ma,28_04_25,1
dvo,sec,28_04_25,1
wis,amer,28_04_25,1
p695,gev,28_04_25,1
p695,col,28_04_25,1
p695,amer,28_04_25,1
p695,ensr,28_04_25,3
p695,bor,28_04_25,3
p695,ep,28_04_25,3
p695,sec,28_04_25,3
p695,ma,28_04_25,3
p695,le,28_04_25,3
gev,ensr,28_04_25,1
gev,bor,28_04_25,1
gev,ep,28_04_25,1
gev,sec,28_04_25,1
gev,ma,28_04_25,1
gev,le,28_04_25,1
col,amer,28_04_25,1
p696,sp,28_04_25,1
p696,pen,28_04_25,1
p696,usa,28_04_25,1
p696,ensr,28_04_25,3
p696,bor,28_04_25,3
p696,m,28_04_25,3
p696,eco,28_04_25,3
p696,ma,28_04_25,3
p696,rol,28_04_25,3
p696,sec,28_04_25,3
p696,maga,28_04_25,3
sp,ensr,28_04_25,1
sp,bor,28_04_25,1
sp,m,28_04_25,2
sp,eco,28_04_25,1
sp,ma,28_04_25,1
sp,rol,28_04_25,1
sp,sec,28_04_25,1
sp,maga,28_04_25,1
pen,usa,28_04_25,1
p697,fema,28_04_25,1
p697,ph,28_04_25,1
p697,kn,28_04_25,1
p697,grab,28_04_25,1
p697,gy,28_04_25,1
p697,phb,28_04_25,1
p697,mw,28_04_25,1
p697,jca,28_04_25,1
p697,kg,28_04_25,1
p697,nk,28_04_25,1
p697,rcs,28_04_25,1
p697,mac,28_04_25,1
p697,bfe,28_04_25,1
p697,eg,28_04_25,1
p697,nas,28_04_25,3
p697,pm,28_04_25,3
p697,maga,28_04_25,3
fema,nas,28_04_25,1
ph,nas,28_04_25,1
kn,nas,28_04_25,1
grab,nas,28_04_25,1
gy,nas,28_04_25,1
phb,nas,28_04_25,1
mw,nas,28_04_25,1
jca,nas,28_04_25,1
kg,nas,28_04_25,1
nk,nas,28_04_25,1
rcs,nas,28_04_25,1
mac,nas,28_04_25,1
bfe,nas,28_04_25,1
eg,nas,28_04_25,1
fema,pm,28_04_25,1
ph,pm,28_04_25,1
kn,pm,28_04_25,1
grab,pm,28_04_25,1
gy,pm,28_04_25,1
phb,pm,28_04_25,1
mw,pm,28_04_25,1
jca,pm,28_04_25,1
kg,pm,28_04_25,1
nk,pm,28_04_25,1
rcs,pm,28_04_25,1
mac,pm,28_04_25,1
bfe,pm,28_04_25,1
eg,pm,28_04_25,1
p698,jmg,28_04_25,1
p698,vir,28_04_25,3
p698,usa,28_04_25,3
p698,ensr,28_04_25,3
p698,eco,28_04_25,3
p698,ep,28_04_25,3
p698,bor,28_04_25,3
p698,ma,28_04_25,3
p698,sec,28_04_25,3
p698,maga,28_04_25,3
jmg,ensr,28_04_25,1
jmg,eco,28_04_25,1
jmg,ep,28_04_25,1
jmg,bor,28_04_25,1
jmg,ma,28_04_25,1
jmg,sec,28_04_25,1
jmg,maga,28_04_25,1
vir,usa,28_04_25,1
p699,jb,29_04_25,2
p699,usa,29_04_25,3
p699,eco,29_04_25,3
p699,maga,29_04_25,3
jb,eco,29_04_25,2
usa,eco,29_04_25,1
usa,maga,29_04_25,1
p700,mc,29_04_25,3
p700,fk,29_04_25,3
p701,jb,30_04_25,2
p701,usa,30_04_25,3
p701,eco,30_04_25,3
p701,t,30_04_25,3
jb,eco,30_04_25,2
usa,eco,30_04_25,1
usa,t,30_04_25,1
jb,t,30_04_25,2
p702,kh,30_04_25,2
p702,smin,30_04_25,2
p702,cbs,30_04_25,2
p702,para,30_04_25,2
p702,fec,30_04_25,3
p702,fcc,30_04_25,3
p702,nyt,30_04_25,2
p702,amer,30_04_25,1
p702,mc,30_04_25,3
p702,fk,30_04_25,3
kh,mc,30_04_25,2
smin,mc,30_04_25,2
cbs,mc,30_04_25,2
para,mc,30_04_25,2
nyt,mc,30_04_25,2
smin,fk,30_04_25,2
cbs,fk,30_04_25,2
para,fk,30_04_25,2
nyt,fk,30_04_25,2
amer,mc,30_04_25,1
p703,ams,17_04_25,1
p703,usa,17_04_25,3
p703,tg,17_04_25,1
p703,usmil,17_04_25,1
p703,hist,17_04_25,3
p703,sam,17_04_25,3
ams,hist,17_04_25,1
usa,hist,17_04_25,1
tg,usa,17_04_25,1
tg,usmil,17_04_25,1
usmil,usa,17_04_25,1
ams,usa,17_04_25,1
p597,kel,11_04_25,1
p597,aoss,11_04_25,1
p597,stb,11_04_25,1
p597,lww,11_04_25,1
p597,eeoc,11_04_25,3
p597,usmil,11_04_25,1
p597,le,11_04_25,1
p597,js,11_04_25,3
p597,rb,11_04_25,3
kel,js,11_04_25,1
aoss,js,11_04_25,1
stb,js,11_04_25,1
lww,js,11_04_25,1
usmil,js,11_04_25,1
le,js,11_04_25,1
eeoc,js,11_04_25,3
p596,wh,11_04_25,1
p596,kel,11_04_25,1
p596,aoss,11_04_25,1
p596,stb,11_04_25,1
p596,lww,11_04_25,1
p596,eeoc,11_04_25,3
p596,jabi,11_04_25,1
p596,khga,11_04_25,1
p596,almi,11_04_25,1
p596,rmt,11_04_25,1
p596,amer,11_04_25,1
p596,js,11_04_25,3
kel,js,11_04_25,1
aoss,js,11_04_25,1
stb,js,11_04_25,1
lww,js,11_04_25,1
eeoc,js,11_04_25,3
jabi,kel,11_04_25,1
khga,aoss,11_04_25,1
almi,stb,11_04_25,1
rmt,lww,11_04_25,1
p551,mle,04_04_25,1
p551,nei,04_04_25,2
p551,awe,04_04_25,2
p551,lmo,04_04_25,2
p551,fra,04_04_25,1
p551,usa,04_04_25,1
p551,frp,04_04_25,1
p551,amer,04_04_25,1
p551,js,04_04_25,3
p551,fp,04_04_25,3
mle,js,04_04_25,1
nei,js,04_04_25,2
awe,js,04_04_25,2
lmo,js,04_04_25,2
fra,fp,04_04_25,1
usa,fp,04_04_25,1
frp,fra,04_04_25,1
amer,usa,04_04_25,1
p402,bbz,11_03_25,1
p402,dht,11_03_25,3
p402,usg,11_03_25,1
p402,aogo,11_03_25,3
bbz,aogo,11_03_25,1
bbz,usg,11_03_25,1
bbz,dht,11_03_25,3
usg,aogo,11_03_25,1
p401,mgd,11_03_25,1
p401,usg,11_03_25,1
p401,aogo,11_03_25,3
mgd,aogo,11_03_25,1
mgd,usg,11_03_25,1
usg,aogo,11_03_25,1
