from,to,date,rating
p524,ast,29_03_25,1
p524,lg,29_03_25,1
p524,gpl,29_03_25,1
p524,tgo,29_03_25,1
p524,usa,29_03_25,1
p524,fin,29_03_25,1
p524,gn,29_03_25,3
p524,pair,29_03_25,3
p524,peace,29_03_25,3
ast,pair,29_03_25,1
usa,pair,29_03_25,1
fin,pair,29_03_25,1
ast,usa,29_03_25,1
ast,fin,29_03_25,1
usa,fin,29_03_25,1
lg,gn,29_03_25,1
gpl,gn,29_03_25,1
tgo,gn,29_03_25,1
ast,gn,29_03_25,1
p525,jbo,30_03_25,2
p525,jb,30_03_25,2
p525,js,30_03_25,3
p525,crm,30_03_25,3
p525,im,30_03_25,3
p525,bor,30_03_25,3
p525,pa,30_03_25,3
jbo,js,30_03_25,2
jbo,pa,30_03_25,2
jb,im,30_03_25,2
jb,bor,30_03_25,2
jb,crm,30_03_25,2
jb,pa,30_03_25,2
p526,wh,30_03_25,1
p526,npas,30_03_25,1
p526,aj,30_03_25,1
p526,hist,30_03_25,3
p526,env,30_03_25,3
wh,hist,30_03_25,1
npas,hist,30_03_25,1
aj,hist,30_03_25,1
wh,env,30_03_25,1
npas,env,30_03_25,1
aj,wh,30_03_25,1
p527,mwm,30_03_25,1
p527,krwe,30_03_25,2
p527,fn,30_03_25,2
p527,jb,30_03_25,2
p527,mc,30_03_25,3
p527,fn,30_03_25,3
p527,pa,30_03_25,3
mwm,mc,30_03_25,1
krwe,mc,30_03_25,2
fn,mc,30_03_25,2
krwe,pa,30_03_25,2
jb,pa,30_03_25,2
p528,bsc,31_03_25,1
p528,scr,31_03_25,2
p528,d,31_03_25,2
p528,ensr,31_03_25,3
p528,pa,31_03_25,3
bsc,ensr,31_03_25,1
scr,pa,31_03_25,2
d,scr,31_03_25,2
p529,krwe,31_03_25,2
p529,nbc,31_03_25,2
p529,msnbc,31_03_25,2
p529,comc,31_03_25,2
p529,brar,31_03_25,2
p529,rus,31_03_25,1
p529,ukr,31_03_25,1
p529,irn,31_03_25,2
p529,hou,31_03_25,2
p529,mc,31_03_25,3
p529,fn,31_03_25,3
p529,pa,31_03_25,3
p529,peace,31_03_25,3
krwe,mc,31_03_25,2
nbc,mc,31_03_25,2
msnbc,mc,31_03_25,2
comc,mc,31_03_25,2
brar,mc,31_03_25,2
krwe,pa,31_03_25,2
brar,pa,31_03_25,2
nbc,fn,31_03_25,2
msnbc,fn,31_03_25,2
p530,kst,31_03_25,1
p530,uk,31_03_25,1
p530,le,31_03_25,1
p530,cm,31_03_25,3
p530,pair,31_03_25,3
kst,pair,31_03_25,1
uk,pair,31_03_25,1
kst,uk,31_03_25,1
le,cm,31_03_25,1
p531,kro,31_03_25,1
p531,bma,31_03_25,2
p531,dw,31_03_25,1
p531,d,31_03_25,2
p531,wh,31_03_25,1
p531,pa,31_03_25,3
p531,pm,31_03_25,3
kro,pm,31_03_25,1
bma,pm,31_03_25,1
dw,pm,31_03_25,1
wh,pm,31_03_25,1
bma,pa,31_03_25,2
d,pa,31_03_25,2
kro,bma,31_03_25,1
dw,bma,31_03_25,1
p532,usa,31_03_25,1
p532,eco,31_03_25,3
usa,eco,31_03_25,1
p533,jb,31_03_25,2
p533,fn,31_03_25,2
p533,eco,31_03_25,3
p533,mc,31_03_25,3
p533,fn,31_03_25,3
p533,pa,31_03_25,3
jb,eco,31_03_25,2
jb,pa,31_03_25,2
p534,nbu,31_03_25,1
p534,els,31_03_25,1
p534,jb,31_03_25,2
p534,crm,31_03_25,3
p534,im,31_03_25,3
p534,bor,31_03_25,3
nbu,crm,31_03_25,1
els,crm,31_03_25,1
jb,im,31_03_25,2
jb,bor,31_03_25,2
nbu,els,31_03_25,1
p535,hou,31_03_25,2
p535,irn,31_03_25,2
p535,usa,31_03_25,1
p535,war,31_03_25,3
p535,nas,31_03_25,3
p535,pair,31_03_25,3
hou,war,31_03_25,2
irn,war,31_03_25,2
usa,war,31_03_25,1
hou,nas,31_03_25,2
irn,nas,31_03_25,2
usa,nas,31_03_25,1
hou,irn,31_03_25,1
p536,rfi,01_04_25,1
p536,ensr,01_04_25,3
p536,eco,01_04_25,3
p536,ta,01_04_25,3
p536,bor,01_04_25,3
p536,ma,01_04_25,3
p536,ep,01_04_25,3
p536,sec,01_04_25,3
p536,peace,01_04_25,3
rfi,ensr,01_04_25,1
rfi,eco,01_04_25,1
rfi,ta,01_04_25,1
rfi,bor,01_04_25,1
rfi,ma,01_04_25,1
rfi,ep,01_04_25,1
rfi,sec,01_04_25,1
rfi,peace,01_04_25,1
p537,jpat,01_04_25,1
p537,r,01_04_25,1
p537,ensr,01_04_25,3
p537,eco,01_04_25,3
p537,ta,01_04_25,3
p537,bor,01_04_25,3
p537,crm,01_04_25,3
p537,ma,01_04_25,3
p537,ep,01_04_25,3
p537,sec,01_04_25,3
jpat,ensr,01_04_25,1
jpat,eco,01_04_25,1
jpat,ta,01_04_25,1
jpat,bor,01_04_25,1
jpat,crm,01_04_25,1
jpat,ma,01_04_25,1
jpat,ep,01_04_25,1
jpat,sec,01_04_25,1
r,eco,01_04_25,1
r,bor,01_04_25,1
r,crm,01_04_25,1
p538,aes,01_04_25,1
p538,egy,01_04_25,1
p538,hou,01_04_25,2
p538,yem,01_04_25,2
p538,gaz,01_04_25,2
p538,usa,01_04_25,1
p538,war,01_04_25,3
p538,pair,01_04_25,3
p538,ma,01_04_25,3
aes,pair,01_04_25,1
egy,pair,01_04_25,1
aes,egy,01_04_25,1
usa,pair,01_04_25,1
hou,war,01_04_25,2
usa,war,01_04_25,1
hou,ma,01_04_25,2
usa,ma,01_04_25,1
p539,tkai,01_04_25,2
p539,d,01_04_25,2
p539,r,01_04_25,1
p539,can,01_04_25,2
p539,fy,01_04_25,3
p539,t,01_04_25,3
p539,pa,01_04_25,3
tkai,fy,01_04_25,2
can,fy,01_04_25,2
d,fy,01_04_25,2
r,fy,01_04_25,1
tkai,pa,01_04_25,2
d,pa,01_04_25,2
p540,npr,01_04_25,2
p540,pbs,01_04_25,2
p540,r,01_04_25,1
p540,mc,01_04_25,3
p540,fn,01_04_25,3
p540,pa,01_04_25,3
npr,mc,01_04_25,2
pbs,mc,01_04_25,2
npr,fn,01_04_25,2
pbs,fn,01_04_25,2
r,mc,01_04_25,1
npr,pa,01_04_25,2
pbs,pa,01_04_25,2
p541,wfg,01_04_25,1
p541,tmc,01_04_25,1
p541,js,01_04_25,3
p541,le,01_04_25,3
p541,ma,01_04_25,3
p541,jew,01_04_25,3
wfg,js,01_04_25,1
wfg,le,01_04_25,1
wfg,ma,01_04_25,1
wfg,jew,01_04_25,1
tmc,wfg,01_04_25,1
p542,em,02_04_25,1
p542,judg,02_04_25,2
p542,js,02_04_25,3
p542,pa,02_04_25,3
em,js,02_04_25,1
judg,js,02_04_25,2
em,judg,02_04_25,1
judg,pa,02_04_25,2
p543,rfi,02_04_25,1
p543,ensr,02_04_25,3
rfi,ensr,02_04_25,1
p544,rfi,02_04_25,1
p544,ensr,02_04_25,3
rfi,ensr,02_04_25,1
p545,jpat,02_04_25,1
p545,ensr,02_04_25,3
jpat,ensr,02_04_25,1
p546,r,02_04_25,1
p546,d,02_04_25,2
p546,ensr,02_04_25,3
p546,pa,02_04_25,3
r,ensr,02_04_25,1
d,pa,02_04_25,2
p547,d,02_04_25,2
p547,r,02_04_25,1
p547,wisc,02_04_25,1
p547,ef,02_04_25,3
d,ef,02_04_25,2
r,ef,02_04_25,1
p548,mmc,02_04_25,2
p548,suco,02_04_25,2
p548,limu,02_04_25,2
p548,rpa,02_04_25,2
p548,jth,02_04_25,1
p548,r,02_04_25,1
p548,d,02_04_25,2
p548,can,02_04_25,2
p548,fy,02_04_25,3
p548,t,02_04_25,3
p548,pa,02_04_25,3
mmc,fy,02_04_25,2
suco,fy,02_04_25,2
limu,fy,02_04_25,2
rpa,fy,02_04_25,2
can,fy,02_04_25,2
d,fy,02_04_25,2
r,fy,02_04_25,1
mmc,pa,02_04_25,2
suco,pa,02_04_25,2
limu,pa,02_04_25,2
rpa,pa,02_04_25,2
d,pa,02_04_25,2
jth,r,02_04_25,1
p549,mijo,02_04_25,1
p549,jth,02_04_25,1
p549,r,02_04_25,1
p549,ta,02_04_25,3
p549,budg,02_04_25,3
p549,ep,02_04_25,3
p549,ma,02_04_25,3
p549,bor,02_04_25,3
mijo,ta,02_04_25,1
mijo,budg,02_04_25,1
mijo,ep,02_04_25,1
jth,ta,02_04_25,1
jth,budg,02_04_25,1
jth,ep,02_04_25,1
r,ta,02_04_25,1
r,budg,02_04_25,1
r,ep,02_04_25,1
r,bor,02_04_25,1
r,ma,02_04_25,1
p550,eco,03_04_25,3
p552,tla,04_04_25,1
p552,vie,04_04_25,3
p552,usa,04_04_25,3
p552,t,04_04_25,3
p552,pair,04_04_25,3
tla,pair,04_04_25,1
usa,pair,04_04_25,1
vie,pair,04_04_25,1
tla,usa,04_04_25,1
tla,vie,04_04_25,1
usa,vie,04_04_25,1
tla,t,04_04_25,1
vie,t,04_04_25,1
p553,jp,04_04_25,2
p553,eco,04_04_25,3
p553,inf,04_04_25,3
p553,pa,04_04_25,3
jp,eco,04_04_25,2
jp,inf,04_04_25,2
jp,pa,04_04_25,2
p554,chn,04_04_25,2
p554,usa,04_04_25,1
p554,t,04_04_25,3
p554,eco,04_04_25,3
p554,nas,04_04_25,3
chn,t,04_04_25,2
usa,t,04_04_25,1
tito,eco,04_04_25,1
usa,eco,04_04_25,1
chn,nas,04_04_25,2
usa,nas,04_04_25,1
tito,chn,04_04_25,1
tito,usa,04_04_25,1
chn,usa,04_04_25,2
p555,hou,04_04_25,2
p555,usa,04_04_25,3
p555,war,04_04_25,3
p555,nas,04_04_25,3
hou,war,04_04_25,2
usa,war,04_04_25,1
hou,nas,04_04_25,2
usa,nas,04_04_25,1
hou,usa,04_04_25,2
p556,eco,05_04_25,3
p556,t,05_04_25,3
p557,chn,05_04_25,2
p557,usa,05_04_25,1
p557,eco,05_04_25,3
p557,t,05_04_25,3
p557,af,05_04_25,3
chn,eco,05_04_25,2
usa,eco,05_04_25,1
chn,t,05_04_25,2
usa,t,05_04_25,1
usa,af,05_04_25,1
p558,ml,05_04_25,1
p558,latr,05_04_25,1
p558,fone,05_04_25,1
p558,chn,05_04_25,2
p558,tva,05_04_25,3
p558,t,05_04_25,3
ml,tva,05_04_25,1
latr,tva,05_04_25,1
fone,tva,05_04_25,1
chn,t,05_04_25,2
ml,chn,05_04_25,1
p559,chn,07_04_25,3
p559,eu,07_04_25,2
p559,usa,07_04_25,3
p559,jb,07_04_25,2
p559,t,07_04_25,3
p559,eco,07_04_25,3
p559,pa,07_04_25,3
chn,t,07_04_25,2
eu,t,07_04_25,2
usa,t,07_04_25,1
chn,eco,07_04_25,2
eu,eco,07_04_25,2
usa,eco,07_04_25,1
jb,pa,07_04_25,2
p560,chn,07_04_25,2
p560,usa,07_04_25,1
p560,fedr,07_04_25,2
p560,t,07_04_25,3
p560,eco,07_04_25,3
p560,inf,07_04_25,3
p560,pa,07_04_25,3
chn,t,07_04_25,2
usa,t,07_04_25,1
chn,eco,07_04_25,2
usa,eco,07_04_25,1
fedr,inf,07_04_25,2
fedr,pa,07_04_25,2
p561,usa,07_04_25,3
p561,pa,07_04_25,3
p561,af,07_04_25,3
p562,jpn,07_04_25,1
p562,chn,07_04_25,2
p562,usa,07_04_25,1
p562,t,07_04_25,3
p562,eco,07_04_25,3
p562,pair,07_04_25,3
jpn,pair,07_04_25,1
usa,pair,07_04_25,1
jpn,usa,07_04_25,1
chn,t,07_04_25,2
usa,t,07_04_25,1
jpn,eco,07_04_25,1
usa,eco,07_04_25,1
chn,eco,07_04_25,2
p563,lad,07_04_25,1
p563,baseb,07_04_25,3
lad,baseb,07_04_25,1
p564,chn,07_04_25,2
p564,usa,07_04_25,1
p564,t,07_04_25,3
p564,eco,07_04_25,3
p564,pair,07_04_25,3
chn,t,07_04_25,2
usa,t,07_04_25,1
chn,eco,07_04_25,2
usa,eco,07_04_25,1
usa,pair,07_04_25,1
chn,pair,07_04_25,2
chn,usa,07_04_25,2
p565,jth,08_04_25,1
p565,mijo,08_04_25,1
p565,sen,08_04_25,1
p565,usa,08_04_25,1
p565,budg,08_04_25,3
p565,ta,08_04_25,3
p565,bor,08_04_25,3
p565,eco,08_04_25,3
jth,budg,08_04_25,1
mijo,budg,08_04_25,1
sen,budg,08_04_25,1
usa,eco,08_04_25,1
jth,ta,08_04_25,1
mijo,ta,08_04_25,1
sen,ta,08_04_25,1
sen,bor,08_04_25,1
p566,scot,08_04_25,1
p566,usa,08_04_25,3
p566,js,08_04_25,3
p566,bor,08_04_25,3
scot,js,08_04_25,1
usa,bor,08_04_25,1
p567,skor,08_04_25,3
p567,chn,08_04_25,3
p567,usa,08_04_25,3
p567,jb,08_04_25,2
p567,t,08_04_25,3
p567,eco,08_04_25,3
p567,ma,08_04_25,3
p567,pair,08_04_25,3
p567,ep,08_04_25,3
skor,pair,08_04_25,1
usa,pair,08_04_25,1
skor,usa,08_04_25,1
chn,t,08_04_25,2
usa,t,08_04_25,1
skor,eco,08_04_25,1
usa,eco,08_04_25,1
skor,ma,08_04_25,1
usa,ma,08_04_25,1
jb,pa,08_04_25,2
p568,mijo,09_04_25,1
p568,r,09_04_25,1
p568,budg,09_04_25,3
p568,eco,09_04_25,3
mijo,budg,09_04_25,1
r,budg,09_04_25,1
mijo,eco,09_04_25,1
r,eco,09_04_25,1
p569,tda,09_04_25,2
p569,ms13,09_04_25,2
p569,mcart,09_04_25,2
p569,scot,09_04_25,1
p569,usa,09_04_25,1
p569,crm,09_04_25,3
p569,im,09_04_25,3
p569,js,09_04_25,3
p569,nas,09_04_25,3
tda,crm,09_04_25,2
ms13,crm,09_04_25,2
mcart,crm,09_04_25,2
tda,nas,09_04_25,2
ms13,nas,09_04_25,2
mcart,nas,09_04_25,2
scot,js,09_04_25,1
usa,im,09_04_25,1
usa,nas,09_04_25,1
tda,usa,09_04_25,2
ms13,usa,09_04_25,2
mcart,usa,09_04_25,2
p570,app,09_04_25,1
p570,usa,09_04_25,1
p570,t,09_04_25,3
p570,ep,09_04_25,3
p570,env,09_04_25,3
app,usa,09_04_25,1
app,t,09_04_25,1
app,ep,09_04_25,1
app,env,09_04_25,1
usa,t,09_04_25,1
usa,ep,09_04_25,1
usa,env,09_04_25,1
p571,maga,09_04_25,3
p572,r,09_04_25,1
p572,usa,09_04_25,1
p572,bbb,09_04_25,3
r,bbb,09_04_25,1
r,usa,09_04_25,1
usa,bbb,09_04_25,1
p573,r,09_04_25,1
p573,hor,09_04_25,1
p573,ta,09_04_25,3
r,hor,09_04_25,1
r,ta,09_04_25,1
hor,ta,09_04_25,1
p574,usa,09_04_25,3
p574,pat,09_04_25,3
usa,pat,09_04_25,1
p575,jh,09_04_25,1
p575,usa,09_04_25,3
p575,ensr,09_04_25,3
p575,sec,09_04_25,3
p575,bor,09_04_25,3
p575,cr,09_04_25,3
p575,ma,09_04_25,3
p575,af,09_04_25,3
jh,ensr,09_04_25,1
jh,sec,09_04_25,1
jh,bor,09_04_25,1
jh,cr,09_04_25,1
jh,ma,09_04_25,1
jh,af,09_04_25,1
jh,usa,09_04_25,1
usa,af,09_04_25,1
usa,bor,09_04_25,1
usa,ma,09_04_25,1
p576,chn,09_04_25,3
p576,usa,09_04_25,3
p576,usdoc,09_04_25,1
p576,usdot,09_04_25,1
p576,ustr,09_04_25,1
p576,t,09_04_25,3
p576,eco,09_04_25,3
usa,chn,09_04_25,2
usa,usdoc,09_04_25,1
usa,usdot,09_04_25,1
usa,ustr,09_04_25,1
chn,t,09_04_25,2
chn,eco,09_04_25,2
usa,t,09_04_25,1
usa,eco,09_04_25,1
usdoc,t,09_04_25,1
usdot,t,09_04_25,1
ustr,t,09_04_25,1
p577,jb,09_04_25,2
p577,usa,09_04_25,3
p577,ep,09_04_25,3
p577,eco,09_04_25,3
jb,ep,09_04_25,2
usa,ep,09_04_25,1
usa,eco,09_04_25,1
p578,ndsu,09_04_25,1
p578,wh,09_04_25,1
p578,fb,09_04_25,3
ndsu,fb,09_04_25,1
wh,fb,09_04_25,1
ndsu,wh,09_04_25,1
p579,r,10_04_25,1
p579,usa,10_04_25,3
p579,bbb,10_04_25,3
p579,ta,10_04_25,3
r,bbb,10_04_25,1
r,ta,10_04_25,1
r,usa,10_04_25,1
usa,bbb,10_04_25,1
usa,ta,10_04_25,1
p580,usa,10_04_25,3
p580,im,10_04_25,3
p580,cr,10_04_25,3
usa,im,10_04_25,1
usa,cr,10_04_25,2
p581,usa,10_04_25,3
p581,inf,10_04_25,3
usa,inf,10_04_25,1
p582,hor,10_04_25,1
p582,usa,10_04_25,1
p582,ta,10_04_25,3
p582,af,10_04_25,3
hor,ta,10_04_25,1
hor,usa,10_04_25,1
usa,ta,10_04_25,1
usa,af,10_04_25,1
p583,jth,10_04_25,1
p583,r,10_04_25,1
p583,d,10_04_25,2
p583,usa,10_04_25,1
p583,nas,10_04_25,3
p583,aogo,10_04_25,3
jth,r,10_04_25,1
jth,d,10_04_25,2
r,d,10_04_25,2
r,nas,10_04_25,1
r,aogo,10_04_25,1
d,nas,10_04_25,2
usa,nas,10_04_25,1
usa,aogo,10_04_25,1
p584,dapa,10_04_25,1
p584,usa,10_04_25,3
p584,ensr,10_04_25,3
p584,bor,10_04_25,3
p584,cm,10_04_25,3
p584,eco,10_04_25,3
p584,ta,10_04_25,3
p584,sch,10_04_25,3
p584,ma,10_04_25,3
p584,ep,10_04_25,3
p584,sec,10_04_25,3
dapa,ensr,10_04_25,1
dapa,bor,10_04_25,1
dapa,cm,10_04_25,1
dapa,eco,10_04_25,1
dapa,ta,10_04_25,1
dapa,sch,10_04_25,1
dapa,ma,10_04_25,1
dapa,ep,10_04_25,1
dapa,sec,10_04_25,1
dapa,usa,10_04_25,1
usa,bor,10_04_25,1
usa,eco,10_04_25,1
usa,ta,10_04_25,1
usa,ma,10_04_25,1
usa,ep,10_04_25,1
usa,sec,10_04_25,1
p585,prk,10_04_25,1
p585,dos,10_04_25,2
p585,usa,10_04_25,1
p585,ensr,10_04_25,3
p585,bor,10_04_25,3
p585,cm,10_04_25,3
p585,im,10_04_25,3
p585,ta,10_04_25,3
p585,eco,10_04_25,3
p585,ma,10_04_25,3
p585,le,10_04_25,3
p585,sec,10_04_25,3
prk,ensr,10_04_25,1
prk,bor,10_04_25,1
prk,cm,10_04_25,1
prk,im,10_04_25,1
prk,ta,10_04_25,1
prk,eco,10_04_25,1
prk,ma,10_04_25,1
prk,le,10_04_25,1
prk,sec,10_04_25,1
dos,bor,10_04_25,2
dos,im,10_04_25,2
dos,cm,10_04_25,2
prk,dos,10_04_25,2
prk,usa,10_04_25,1
usa,bor,10_04_25,1
usa,eco,10_04_25,1
usa,ta,10_04_25,1
usa,ma,10_04_25,1
usa,le,10_04_25,1
usa,sec,10_04_25,1
p586,yk,11_03_25,1
p586,usg,11_03_25,1
p586,aogo,11_03_25,3
p586,jew,11_03_25,3
yk,aogo,11_03_25,1
yk,jew,11_03_25,1
yk,usg,11_03_25,1
usg,jew,11_03_25,1
usg,aogo,11_03_25,1
p587,mwk,11_03_25,1
p587,usg,11_03_25,1
p587,norc,11_03_25,1
p587,aogo,11_03_25,3
p587,rf,11_03_25,3
mwk,aogo,11_03_25,1
mwk,rf,11_03_25,1
mwk,norc,11_03_25,1
mwk,usg,11_03_25,1
usg,rf,11_03_25,1
usg,aogo,11_03_25,1
norc,usa,11_03_25,1
p588,wbm,11_03_25,1
p588,usg,11_03_25,1
p588,aogo,11_03_25,3
p588,js,11_03_25,3
wbm,aogo,11_03_25,1
wbm,js,11_03_25,1
wbm,usg,11_03_25,1
usg,js,11_03_25,1
usg,aogo,11_03_25,1
p589,mex,11_04_25,3
p589,tex,11_04_25,3
p589,tcr,11_04_25,1
p589,jb,11_04_25,2
p589,bro,11_04_25,1
p589,usa,11_04_25,3
p589,wafl,11_04_25,3
p589,t,11_04_25,3
p589,eco,11_04_25,3
mex,tex,11_04_25,2
mex,wafl,11_04_25,2
mex,t,11_04_25,2
tcr,tex,11_04_25,1
tcr,wafl,11_04_25,1
bro,tex,11_04_25,1
bro,eco,11_04_25,1
jb,tex,11_04_25,2
usa,tex,11_04_25,1
usa,t,11_04_25,1
usa,eco,11_04_25,1
usa,wafl,11_04_25,1
p590,sedu,11_04_25,1
p590,usa,11_04_25,3
p590,av,11_04_25,3
p590,emerg,11_04_25,3
sedu,av,11_04_25,1
sedu,emerg,11_04_25,1
sedu,usa,11_04_25,1
usa,av,11_04_25,1
usa,emerg,11_04_25,1
p591,usa,11_04_25,3
p591,t,11_04_25,3
usa,t,11_04_25,1
p592,rus,11_04_25,3
p592,war,11_04_25,3
p592,peace,11_04_25,3
rus,war,11_04_25,2
rus,peace,11_04_25,2
p593,hor,11_04_25,1
p593,sen,11_04_25,1
p593,usa,11_04_25,1
p593,dom,11_04_25,3
hor,sen,11_04_25,1
hor,dom,11_04_25,1
sen,dom,11_04_25,1
usa,dom,11_04_25,1
hor,usa,11_04_25,1
sen,usa,11_04_25,1
p594,wh,11_04_25,1
p594,cwt,11_04_25,1
p594,pq,11_04_25,1
p594,usa,11_04_25,3
p594,js,11_04_25,3
p594,rol,11_04_25,3
cwt,pq,11_04_25,1
cwt,js,11_04_25,1
pq,js,11_04_25,1
wh,js,11_04_25,1
usa,js,11_04_25,1
usa,rol,11_04_25,1
p595,wh,11_04_25,1
p595,cwt,11_04_25,1
p595,usa,11_04_25,3
p595,js,11_04_25,3
p595,rol,11_04_25,3
p595,jew,11_04_25,3
p595,le,11_04_25,3
p595,ma,11_04_25,3
cwt,js,11_04_25,1
cwt,rol,11_04_25,1
cwt,jew,11_04_25,1
cwt,le,11_04_25,1
cwt,ma,11_04_25,1
wh,js,11_04_25,1
wh,rol,11_04_25,1
usa,js,11_04_25,1
usa,rol,11_04_25,1
p598,domu,12_04_25,1
p598,ham,12_04_25,3
p598,isr,12_04_25,3
p598,usa,12_04_25,3
p598,war,12_04_25,3
p598,boo,12_04_25,3
domu,boo,12_04_25,1
domu,isr,12_04_25,1
ham,war,12_04_25,2
ham,isr,12_04_25,2
isr,war,12_04_25,1
usa,isr,12_04_25,1
usa,war,12_04_25,1
p599,soaf,12_04_25,2
p599,g20,12_04_25,3
p599,usa,12_04_25,1
p599,pm,12_04_25,3
p599,war,12_04_25,3
p599,mc,12_04_25,3
soaf,war,12_04_25,2
soaf,pm,12_04_25,2
usa,soaf,12_04_25,2
usa,pm,12_04_25,1
g20,pm,12_04_25,3
mc,soaf,12_04_25,2
p600,nbu,13_04_25,1
p600,els,13_04_25,3
p600,usa,13_04_25,3
p600,nas,13_04_25,3
p600,im,13_04_25,3
p600,cm,13_04_25,3
nbu,els,13_04_25,1
nbu,nas,13_04_25,1
nbu,im,13_04_25,1
els,im,13_04_25,1
els,cm,13_04_25,1
usa,nas,13_04_25,1
usa,im,13_04_25,1
usa,cm,13_04_25,1
p601,chn,13_04_25,3
p601,usa,13_04_25,3
p601,hor,13_04_25,1
p601,sen,13_04_25,1
p601,t,13_04_25,3
p601,fy,13_04_25,3
p601,nas,13_04_25,3
p601,eco,13_04_25,3
p601,mc,13_04_25,3
p601,fn,13_04_25,3
p601,af,13_04_25,3
chn,t,13_04_25,2
chn,fy,13_04_25,2
chn,nas,13_04_25,2
usa,t,13_04_25,1
usa,eco,13_04_25,1
usa,nas,13_04_25,1
usa,af,13_04_25,1
hor,ta,13_04_25,1
sen,ta,13_04_25,1
hor,sen,13_04_25,1
usa,chn,13_04_25,2
usa,mc,13_04_25,1
fn,mc,13_04_25,1
p602,jb,13_04_25,2
p602,isis,13_04_25,2
p602,hou,13_04_25,2
p602,soma,13_04_25,1
p602,dc,13_04_25,1
p602,usa,13_04_25,3
p602,war,13_04_25,3
p602,nas,13_04_25,3
p602,ma,13_04_25,3
isis,war,13_04_25,2
hou,war,13_04_25,2
usa,war,13_04_25,1
usa,nas,13_04_25,1
dc,ma,13_04_25,1
jb,ma,13_04_25,2
soma,war,13_04_25,1
usa,soma,13_04_25,1
p603,usa,14_04_25,3
p603,rb,14_04_25,3
usa,rb,14_04_25,1
p604,smin,14_04_25,2
p604,cbs,14_04_25,2
p604,kh,14_04_25,2
p604,mc,14_04_25,3
p604,fn,14_04_25,3
smin,mc,14_04_25,2
cbs,mc,14_04_25,2
cbs,fn,14_04_25,2
smin,cbs,14_04_25,1
kh,mc,14_04_25,2
kh,fn,14_04_25,2
p605,smin,14_04_25,2
p605,cbs,14_04_25,2
p605,comc,14_04_25,2
p605,fcc,14_04_25,1
p605,brca,14_04_25,1
p605,kh,14_04_25,2
p605,mc,14_04_25,3
p605,fn,14_04_25,3
p605,war,14_04_25,3
p605,af,14_04_25,3
p605,ukr,14_04_25,3
p605,grl,14_04_25,3
smin,cbs,14_04_25,1
cbs,comc,14_04_25,1
cbs,mc,14_04_25,2
cbs,fn,14_04_25,2
smin,mc,14_04_25,2
kh,fn,14_04_25,2
kh,mc,14_04_25,2
brca,fcc,14_04_25,1
p607,lj,14_04_25,2
p607,ny,14_04_25,3
p607,cor,14_04_25,3
p607,pa,14_04_25,3
lj,cor,14_04_25,2
lj,pa,14_04_25,2
ny,cor,14_04_25,2
p606,nbu,14_04_25,1
p606,wh,14_04_25,1
p606,pm,14_04_25,3
nbu,wh,14_04_25,1
nbu,pm,14_04_25,1
wh,pm,14_04_25,1
p608,dn,14_04_25,1
p608,ensr,14_04_25,3
p608,col,14_04_25,3
dn,ensr,14_04_25,1
dn,col,14_04_25,1
p609,venepeo,14_04_25,3
p609,vz,14_04_25,2
p609,jb,14_04_25,2
p609,rus,14_04_25,3
p609,ukr,14_04_25,3
p609,war,14_04_25,3
venepeo,rus,14_04_25,3
vz,ukr,14_04_25,2
jb,war,14_04_25,2
venepeo,war,14_04_25,3
vz,war,14_04_25,2
p610,rmc,14_04_25,1
p610,gn,14_04_25,3
rmc,gn,14_04_25,1
p611,kc,14_04_25,1
p611,art,14_04_25,3
kc,art,14_04_25,1
p612,rmor,15_04_25,1
p612,jb,15_04_25,2
p612,ms13,15_04_25,2
p612,cm,15_04_25,3
p612,im,15_04_25,3
p612,fn,15_04_25,3
p612,pa,15_04_25,3
rmor,cm,15_04_25,1
jb,im,15_04_25,2
jb,pa,15_04_25,2
ms13,cm,15_04_25,2
ms13,im,15_04_25,2
p613,nbc,15_04_25,3
p613,maga,15_04_25,1
p613,eco,15_04_25,3
nbc,eco,15_04_25,3
maga,eco,15_04_25,1
p614,nvda,15_04_25,1
p614,usa,15_04_25,3
p614,ai,15_04_25,3
p614,eco,15_04_25,3
nvda,ai,15_04_25,1
nvda,eco,15_04_25,1
usa,ai,15_04_25,1
usa,eco,15_04_25,1
p615,im,15_04_25,3
p615,bor,15_04_25,3
p616,harv,15_04_25,2
p616,edu,15_04_25,3
p616,t,15_04_25,3
p616,pa,15_04_25,3
harv,edu,15_04_25,2
harv,t,15_04_25,2
harv,pa,15_04_25,2
p617,chn,15_04_25,2
p617,jb,15_04_25,2
p617,boei,15_04_25,3
p617,t,15_04_25,3
p617,eco,15_04_25,3
p617,fa,15_04_25,3
chn,t,15_04_25,2
chn,eco,15_04_25,2
jb,t,15_04_25,2
jb,eco,15_04_25,2
boei,t,15_04_25,3
p618,msnbc,16_04_25,2
p618,cnn,16_04_25,2
p618,comc,16_04_25,2
p618,nbc,16_04_25,2
p618,brar,16_04_25,2
p618,mc,16_04_25,3
p618,fn,16_04_25,3
p618,pa,16_04_25,3
msnbc,mc,16_04_25,2
cnn,mc,16_04_25,2
nbc,mc,16_04_25,2
msnbc,fn,16_04_25,2
cnn,fn,16_04_25,2
brar,pa,16_04_25,2
comc,mc,16_04_25,2
p619,usa,16_04_25,3
p619,t,16_04_25,3
